@relation 'training_tutorial1-weka.filters.unsupervised.attribute.Remove-R23,25'

@attribute PosX_P numeric
@attribute PosY_P numeric
@attribute IsLegalNorth {0,1}
@attribute IsLegalEast {0,1}
@attribute IsLegalSouth {0,1}
@attribute IsLegalWest {0,1}
@attribute IsLegalStop {0,1}
@attribute PosX_G0 numeric
@attribute PosY_G0 numeric
@attribute PosX_G1 numeric
@attribute PosY_G1 numeric
@attribute PosX_G2 numeric
@attribute PosY_G2 numeric
@attribute PosX_G3 numeric
@attribute PosY_G3 numeric
@attribute Dis_G0 numeric
@attribute Dis_G1 numeric
@attribute Dis_G2 numeric
@attribute Dis_G3 numeric
@attribute Dis_Dot numeric
@attribute Dir_P {North,South,East,West,Stop}
@attribute Score numeric
@attribute Score2 numeric

@data
10,5,0,1,0,1,1,3,3,10,7,5,1,15,9,9,2,-1,8,1,West,1483,1681
9,5,0,1,0,1,1,3,3,10,7,5,1,14,9,8,3,-1,10,1,West,1582,1780
8,5,0,1,0,1,1,2,3,11,7,5,1,15,9,8,5,-1,12,1,West,1681,1879
7,5,0,1,0,1,1,3,3,10,7,5,1,15,10,6,5,-1,14,1,West,1780,1978
6,5,1,1,1,1,1,3,3,10,8,5,1,15,11,5,7,-1,16,1,West,1879,2077
5,5,0,1,0,1,1,3,3,10,7,5,1,16,11,4,7,-1,16,1,West,1978,2076
4,5,0,1,1,1,1,2,3,10,8,5,1,15,11,4,9,-1,18,1,West,2077,2075
3,5,1,1,0,0,1,2,3,10,7,5,1,16,11,3,9,-1,18,1,West,2076,2174
4,5,0,1,1,1,1,2,3,11,7,5,1,15,11,4,9,-1,17,1,East,2075,2273
4,4,1,0,1,0,1,1,3,11,7,5,1,15,11,4,10,-1,17,1,South,2174,2372
4,3,1,0,0,1,1,1,4,11,7,5,1,15,10,4,11,-1,17,1,South,2273,2471
3,3,0,1,0,1,1,1,4,11,7,5,1,15,9,3,12,-1,18,1,West,2372,2770
2,3,0,1,0,1,1,1,3,10,7,5,1,15,9,1,12,-1,18,1,West,2471,2869
1,3,1,1,0,0,1,1,1,11,7,5,1,14,9,-1,14,-1,18,1,West,2770,2968
1,4,1,0,1,0,1,1,1,11,7,5,1,13,9,-1,13,-1,17,1,North,2869,3067
1,5,1,0,1,0,1,1,1,10,7,5,1,13,9,-1,11,-1,17,1,North,2968,3166
1,6,1,0,1,0,1,1,1,10,7,5,1,14,9,-1,10,-1,15,1,North,3067,3265
1,7,1,1,1,0,1,1,1,11,7,5,1,13,9,-1,10,-1,13,1,North,3166,3364
2,7,0,1,0,1,1,1,1,11,7,5,1,12,9,-1,9,-1,12,1,East,3265,3463
3,7,1,1,1,1,1,1,1,10,7,5,1,12,9,-1,7,-1,11,1,East,3364,3562
4,7,0,1,0,1,1,1,1,10,7,5,1,12,9,-1,6,-1,10,1,East,3463,3661
5,7,0,1,0,1,1,1,1,10,7,5,1,12,9,-1,5,-1,8,1,East,3562,3760
6,7,1,0,1,1,1,1,1,9,7,5,1,11,9,-1,3,-1,6,1,East,3661,3759
6,6,1,0,1,0,1,1,1,9,7,5,1,10,9,-1,4,-1,6,2,South,3760,3758
6,5,1,1,1,1,1,1,1,9,8,5,1,10,8,-1,6,-1,6,1,South,3759,3757
7,5,0,1,0,1,1,1,1,9,8,5,1,10,7,-1,5,-1,6,2,East,3758,3756
8,5,0,1,0,1,1,1,1,9,8,5,1,10,8,-1,4,-1,6,3,East,3757,3755
9,5,0,1,0,1,1,1,1,9,9,5,1,10,9,-1,4,-1,5,4,East,3756,3754
10,5,0,1,0,1,1,1,1,9,9,5,1,10,9,-1,5,-1,5,4,East,3755,3753
11,5,0,1,0,1,1,1,1,9,8,5,1,11,9,-1,5,-1,4,3,East,3754,3752
10,5,0,1,0,1,1,1,1,9,8,5,1,11,9,-1,4,-1,6,4,West,3753,3751
9,5,0,1,0,1,1,1,1,9,9,5,1,12,9,-1,4,-1,6,4,West,3752,3750
8,5,0,1,0,1,1,1,1,9,8,5,1,11,9,-1,4,-1,7,3,West,3751,3749
7,5,0,1,0,1,1,1,1,9,7,5,1,11,9,-1,4,-1,8,2,West,3750,3748
6,5,1,1,1,1,1,1,1,8,7,5,1,11,9,-1,4,-1,9,1,West,3749,3747
6,6,1,0,1,0,1,1,1,8,7,5,1,11,9,-1,3,-1,9,2,North,3748,3746
6,7,1,0,1,1,1,1,1,8,7,5,1,12,9,-1,2,-1,8,1,North,3747,3745
6,6,1,0,1,0,1,1,1,8,7,5,1,12,9,-1,3,-1,8,2,South,3746,3744
6,5,1,1,1,1,1,1,1,8,7,5,1,11,9,-1,4,-1,9,1,South,3745,3743
7,5,0,1,0,1,1,1,1,9,7,5,1,11,9,-1,4,-1,8,2,East,3744,3742
8,5,0,1,0,1,1,1,1,9,7,5,1,11,9,-1,3,-1,6,3,East,3743,3741
9,5,0,1,0,1,1,1,1,10,7,5,1,10,9,-1,3,-1,6,4,East,3742,3740
10,5,0,1,0,1,1,1,1,11,7,5,1,11,9,-1,3,-1,5,4,East,3741,3739
11,5,0,1,0,1,1,1,1,10,7,5,1,11,9,-1,3,-1,5,3,East,3740,3738
12,5,0,1,0,1,1,1,1,10,8,5,1,12,9,-1,5,-1,5,2,East,3739,3737
13,5,1,1,1,1,1,1,1,10,9,5,1,11,9,-1,7,-1,7,1,East,3738,3736
13,6,1,0,1,0,1,1,1,10,9,5,1,10,9,-1,6,-1,5,2,North,3737,3735
13,7,1,1,1,0,1,1,1,10,9,5,1,10,8,-1,5,-1,5,1,North,3736,3834
13,8,1,0,1,0,1,1,1,9,9,5,1,9,8,-1,5,-1,5,1,North,3735,3933
13,9,1,1,1,1,1,1,1,10,9,5,1,9,7,-1,3,-1,6,1,North,3834,4232
12,9,0,1,0,1,1,1,1,11,9,5,1,9,7,-1,1,-1,4,1,West,3933,4331
11,9,0,1,0,1,1,1,1,3,1,5,1,10,7,-1,-1,-1,2,1,West,4232,4330
10,9,0,1,1,1,1,1,1,3,1,5,1,11,7,-1,-1,-1,2,1,West,4331,4329
10,8,1,0,1,1,1,1,1,3,1,5,1,10,7,-1,-1,-1,2,2,South,4330,4328
9,3,0,1,0,1,1,8,7,10,7,11,7,17,9,5,5,6,14,1,Stop,0,198
8,3,1,1,0,1,1,7,7,10,8,10,7,17,9,5,7,6,16,1,West,99,297
7,3,0,1,0,1,1,8,7,10,9,9,7,18,9,5,9,6,16,1,West,198,396
6,3,1,1,0,1,1,8,7,11,9,9,6,17,9,6,11,6,16,1,West,297,495
6,4,1,0,1,0,1,9,7,10,9,9,7,16,9,6,9,6,14,1,North,396,594
6,5,1,0,1,1,1,8,7,11,9,8,7,15,9,4,9,4,12,1,North,495,693
6,6,1,0,1,0,1,7,7,11,9,9,7,15,8,2,8,4,12,1,North,594,892
6,7,1,1,1,1,1,7,7,10,9,9,6,15,9,1,6,4,10,1,North,693,891
7,7,0,1,0,1,1,1,1,10,8,9,5,15,8,-1,4,4,9,2,East,892,1090
8,7,0,1,0,1,1,1,1,9,8,10,5,15,8,-1,2,4,8,2,East,891,1089
9,7,1,1,1,1,1,1,1,3,1,11,5,15,8,-1,-1,4,6,1,East,1090,1088
10,7,1,1,0,1,1,1,1,3,1,11,5,15,7,-1,-1,3,6,1,East,1089,1087
11,7,0,0,0,1,1,1,1,3,1,11,5,16,7,-1,-1,2,6,2,East,1088,1086
10,7,1,1,0,1,1,1,1,3,1,11,5,17,7,-1,-1,3,7,1,West,1087,1085
9,7,1,1,1,1,1,1,1,3,1,10,5,17,7,-1,-1,3,7,1,West,1086,1084
9,6,1,0,1,0,1,1,1,3,1,11,5,16,7,-1,-1,3,8,2,South,1085,1083
9,5,1,1,0,1,1,1,1,3,1,11,5,16,7,-1,-1,2,8,3,South,1084,1282
10,5,0,1,0,1,1,1,1,3,1,11,4,16,6,-1,-1,2,8,2,East,1083,1281
11,5,0,0,1,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,7,2,East,1282,1280
10,5,0,1,0,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,8,2,West,1281,1279
9,5,1,1,0,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,9,3,West,1280,1278
9,6,1,0,1,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,8,2,North,1279,1277
9,7,1,1,1,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,7,1,North,1278,1276
10,7,1,1,0,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,7,1,East,1277,1275
11,7,0,0,0,1,1,1,1,3,1,5,1,16,6,-1,-1,-1,5,2,East,1276,1274
10,7,1,1,0,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,5,1,West,1275,1273
11,7,0,0,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,4,2,East,1274,1272
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,5,1,West,1273,1271
11,7,0,0,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,4,2,East,1272,1270
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,6,1,West,1271,1269
11,7,0,0,0,1,1,1,1,3,1,5,1,16,7,-1,-1,-1,4,2,East,1270,1268
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,6,1,West,1269,1267
11,7,0,0,0,1,1,1,1,3,1,5,1,15,8,-1,-1,-1,5,2,East,1268,1366
10,7,1,1,0,1,1,1,1,3,1,5,1,15,8,-1,-1,-1,5,1,West,1267,1465
10,8,1,0,1,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,7,1,North,1366,1464
9,8,1,1,1,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,7,1,West,1465,1463
9,7,1,1,1,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,6,2,South,1464,1462
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,4,2,East,1463,1461
11,7,0,0,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,3,2,East,1462,1460
10,7,1,1,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,3,2,West,1461,1459
11,7,0,0,0,1,1,1,1,3,1,5,1,13,7,-1,-1,-1,3,2,East,1460,1458
10,7,1,1,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,4,2,West,1459,1457
11,7,0,0,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,4,2,East,1458,1456
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,4,2,West,1457,1455
11,7,0,0,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,2,2,East,1456,1454
10,7,1,1,0,1,1,1,1,3,1,5,1,13,7,-1,-1,-1,4,2,West,1455,1453
11,7,0,0,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,4,2,East,1454,1452
10,7,1,1,0,1,1,1,1,3,1,5,1,15,7,-1,-1,-1,4,2,West,1453,1451
11,7,0,0,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,3,2,East,1452,1450
10,7,1,1,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,3,2,West,1451,1449
11,7,0,0,0,1,1,1,1,3,1,5,1,13,7,-1,-1,-1,3,2,East,1450,1448
10,7,1,1,0,1,1,1,1,3,1,5,1,14,7,-1,-1,-1,3,2,West,1449,1447
11,7,0,0,0,1,1,1,1,3,1,5,1,13,7,-1,-1,-1,3,2,East,1448,1446
10,7,1,1,0,1,1,1,1,3,1,5,1,13,6,-1,-1,-1,3,2,West,1447,1445
9,7,1,1,1,1,1,1,1,3,1,5,1,13,7,-1,-1,-1,5,2,West,1446,1444
10,7,1,1,0,1,1,1,1,3,1,5,1,13,8,-1,-1,-1,4,2,East,1445,1443
11,7,0,0,0,1,1,1,1,3,1,5,1,13,8,-1,-1,-1,4,2,East,1444,1442
10,7,1,1,0,1,1,1,1,3,1,5,1,13,9,-1,-1,-1,5,2,West,1443,1541
10,8,1,0,1,1,1,1,1,3,1,5,1,13,9,-1,-1,-1,3,1,North,1442,1640
1,18,0,1,1,0,1,5,9,11,3,17,6,25,13,13,25,28,29,-1,Stop,0,-2
2,18,0,1,0,1,1,5,9,11,4,17,6,25,13,12,23,27,28,-1,East,-1,-3
3,18,0,1,0,1,1,5,10,11,4,18,6,25,13,10,22,27,26,-1,East,-2,-4
4,18,0,1,0,1,1,5,10,11,4,18,5,25,14,9,21,27,25,-1,East,-3,-5
5,18,0,1,0,1,1,5,9,11,3,18,5,25,14,9,21,26,23,-1,East,-4,-6
4,18,0,1,0,1,1,5,8,11,4,17,5,25,15,11,21,26,24,-1,West,-5,-7
3,18,0,1,0,1,1,5,8,11,5,17,5,25,15,12,21,27,26,-1,West,-6,-8
2,18,0,1,0,1,1,5,7,11,4,17,6,25,14,14,23,27,26,-1,West,-7,-9
1,18,0,1,1,0,1,5,7,11,3,16,6,24,14,15,25,27,28,-1,West,-8,-10
1,17,1,0,1,0,1,5,6,11,4,17,6,25,14,15,23,27,27,-1,South,-9,-11
1,16,1,1,1,0,1,5,7,11,3,17,5,25,14,13,23,27,25,-1,South,-10,-12
2,16,0,1,1,1,1,6,7,10,3,17,5,24,14,13,21,26,23,-1,East,-11,-13
3,16,0,1,1,1,1,6,8,9,3,17,6,23,14,11,19,24,21,-1,East,-12,-14
4,16,0,1,1,1,1,6,7,8,3,17,6,23,15,11,17,23,19,-1,East,-13,-15
5,16,0,1,1,1,1,6,8,8,3,18,6,23,16,9,16,23,19,-1,East,-14,-16
6,16,0,1,1,1,1,6,8,8,4,18,6,23,15,8,14,22,17,-1,East,-15,-17
6,15,1,1,1,1,1,6,8,8,5,19,6,23,16,7,12,22,18,-1,South,-16,-18
6,14,1,1,0,1,1,5,8,9,5,19,5,23,16,7,12,22,19,-1,South,-17,-19
5,14,1,1,0,1,1,4,8,10,5,18,5,23,16,7,14,22,20,-1,West,-18,-20
4,14,1,1,0,1,1,5,8,9,5,19,5,23,16,7,14,24,20,-1,West,-19,-21
3,14,1,1,0,1,1,5,7,8,5,19,5,23,15,9,14,25,21,-1,West,-20,-22
2,14,1,1,0,1,1,5,7,8,4,18,5,23,15,10,16,25,21,-1,West,-21,-23
1,14,1,1,1,0,1,5,7,8,3,18,4,22,15,11,18,27,21,-1,West,-22,-24
1,13,1,0,1,0,1,5,6,9,3,18,5,22,14,11,18,25,23,-1,South,-23,-25
1,12,1,1,1,0,1,4,6,9,3,19,5,23,14,9,17,25,23,-1,South,-24,-26
2,12,0,1,0,1,1,4,7,9,3,19,4,22,14,7,16,25,21,-1,East,-25,-27
3,12,0,1,0,1,1,5,7,9,3,19,3,22,13,7,15,25,21,-1,East,-26,-28
4,12,0,1,0,1,1,5,8,9,3,20,3,23,13,5,14,25,19,-1,East,-27,-29
5,12,0,1,0,1,1,5,8,9,4,20,3,22,13,4,12,24,19,-1,East,-28,-30
4,12,0,1,0,1,1,5,7,9,5,21,3,23,13,6,12,26,21,-1,West,-29,-31
3,12,0,1,0,1,1,4,7,9,4,21,4,23,14,6,14,26,23,-1,West,-30,-32
2,12,0,1,0,1,1,4,6,10,4,20,4,23,15,8,16,26,23,-1,West,-31,-33
1,12,1,1,1,0,1,4,5,11,4,21,4,23,14,10,18,28,25,-1,West,-32,-34
1,11,1,0,1,0,1,4,4,11,5,21,3,24,14,10,16,28,25,-1,South,-33,-35
1,10,1,0,1,0,1,4,4,11,4,21,4,23,14,9,16,26,26,-1,South,-34,-36
1,9,1,0,1,0,1,5,4,11,3,21,3,23,14,9,16,26,28,-1,South,-35,-37
1,8,1,0,1,0,1,4,4,10,3,21,4,24,14,7,14,24,28,-1,South,-36,-38
1,7,1,0,1,0,1,3,4,10,3,20,4,23,14,5,13,22,30,-1,South,-37,-39
1,6,1,1,1,0,1,3,5,9,3,19,4,23,15,3,11,20,32,-1,South,-38,160
2,6,0,1,1,1,1,2,5,8,3,20,4,23,16,1,9,20,30,-1,East,-39,159
2,5,1,1,1,1,1,1,1,7,3,21,4,23,15,-1,7,20,31,-1,South,160,158
3,5,1,1,1,1,1,1,1,8,3,21,3,23,15,-1,7,20,31,-1,East,159,157
4,5,1,1,1,1,1,1,1,8,4,22,3,23,16,-1,5,20,29,-1,East,158,156
5,5,1,0,1,1,1,1,1,8,4,21,3,23,15,-1,4,18,29,-1,East,157,155
5,4,1,0,1,1,1,1,1,8,3,21,4,23,16,-1,4,16,30,-1,South,156,154
5,3,1,1,0,1,1,1,1,8,4,20,4,23,16,-1,4,16,30,-1,South,155,153
6,3,0,1,0,1,1,1,1,9,4,20,4,23,15,-1,4,15,28,-1,East,154,152
7,3,0,1,0,1,1,1,1,9,3,19,4,23,14,-1,2,13,26,-1,East,153,151
8,3,1,1,0,1,1,1,1,9,4,19,4,23,13,-1,2,12,24,-1,East,152,150
9,3,1,1,0,1,1,1,1,10,4,18,4,22,13,-1,2,10,23,-1,East,151,349
10,3,1,1,0,1,1,1,1,10,4,18,3,22,13,-1,1,8,23,-1,East,150,348
10,4,1,1,1,1,1,1,1,3,1,19,3,23,13,-1,-1,10,23,-1,North,349,347
9,4,1,1,1,1,1,1,1,3,1,18,3,23,14,-1,-1,10,23,-1,West,348,346
9,3,1,1,0,1,1,1,1,3,1,17,3,23,13,-1,-1,8,23,-1,South,347,345
10,3,1,1,0,1,1,1,1,3,1,16,3,22,13,-1,-1,6,23,-1,East,346,344
11,3,1,0,0,1,1,1,1,3,1,15,3,23,13,-1,-1,4,22,-1,East,345,343
11,4,1,0,1,1,1,1,1,3,1,14,3,23,13,-1,-1,4,21,-1,North,344,342
11,5,1,0,1,1,1,1,1,3,1,13,3,23,13,-1,-1,4,20,-1,North,343,341
11,6,1,0,1,1,1,1,1,3,1,13,4,23,13,-1,-1,4,20,-1,North,342,340
11,7,1,0,1,1,1,1,1,3,1,13,4,23,14,-1,-1,5,18,-1,North,341,339
11,8,1,0,1,1,1,1,1,3,1,13,5,22,14,-1,-1,5,17,-1,North,340,338
11,9,1,0,1,1,1,1,1,3,1,13,5,22,14,-1,-1,6,17,-1,North,339,337
11,10,1,0,1,1,1,1,1,3,1,13,5,22,15,-1,-1,7,15,-1,North,338,336
11,11,1,0,1,1,1,1,1,3,1,13,4,21,15,-1,-1,9,15,-1,North,337,335
11,12,0,1,1,1,1,1,1,3,1,13,4,22,15,-1,-1,10,15,-1,North,336,334
12,12,0,1,0,1,1,1,1,3,1,13,3,23,15,-1,-1,10,13,-1,East,335,333
13,12,0,1,1,1,1,1,1,3,1,13,4,22,15,-1,-1,8,12,-1,East,334,332
13,11,1,1,1,0,1,1,1,3,1,13,4,22,15,-1,-1,7,14,-1,South,333,331
13,10,1,1,1,0,1,1,1,3,1,13,5,23,15,-1,-1,5,14,-1,South,332,330
13,9,1,1,1,0,1,1,1,3,1,14,5,23,14,-1,-1,5,15,-1,South,331,329
14,9,1,0,1,1,1,1,1,3,1,14,5,23,14,-1,-1,4,13,-1,East,330,328
14,8,1,1,1,1,1,1,1,3,1,14,6,22,14,-1,-1,2,15,-1,South,329,527
14,7,1,0,1,1,1,1,1,3,1,15,6,23,14,-1,-1,2,16,-1,South,328,526
14,6,1,1,1,1,1,1,1,3,1,5,1,23,14,-1,-1,-1,18,-1,South,527,525
15,6,0,1,0,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,18,-1,East,526,524
16,6,0,1,0,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,16,-1,East,525,523
17,6,0,1,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,16,-1,East,524,522
18,6,0,1,1,1,1,1,1,3,1,5,1,24,15,-1,-1,-1,14,-1,East,523,521
19,6,0,1,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,12,-1,East,522,520
20,6,0,1,1,1,1,1,1,3,1,5,1,23,14,-1,-1,-1,10,-1,East,521,519
21,6,0,1,0,1,1,1,1,3,1,5,1,22,14,-1,-1,-1,10,-1,East,520,518
22,6,0,1,0,1,1,1,1,3,1,5,1,23,14,-1,-1,-1,8,-1,East,519,517
23,6,1,1,1,1,1,1,1,3,1,5,1,22,14,-1,-1,-1,8,-1,East,518,516
23,7,1,1,1,0,1,1,1,3,1,5,1,23,14,-1,-1,-1,6,-1,North,517,515
23,8,1,1,1,1,1,1,1,3,1,5,1,23,13,-1,-1,-1,6,-1,North,516,514
23,9,1,1,1,0,1,1,1,3,1,5,1,23,14,-1,-1,-1,6,-1,North,515,513
23,10,1,1,1,1,1,1,1,3,1,5,1,23,15,-1,-1,-1,5,-1,North,514,512
23,11,0,1,1,1,1,1,1,3,1,5,1,23,15,-1,-1,-1,5,-1,North,513,511
22,11,0,1,1,0,1,1,1,3,1,5,1,22,15,-1,-1,-1,3,-1,West,512,510
23,11,0,1,1,1,1,1,1,3,1,5,1,22,14,-1,-1,-1,5,-1,East,511,509
24,11,0,1,1,1,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,-1,East,510,508
25,11,0,0,1,1,1,1,1,3,1,5,1,21,15,-1,-1,-1,9,-1,East,509,507
25,10,1,0,1,1,1,1,1,3,1,5,1,20,15,-1,-1,-1,10,-1,South,508,506
25,9,1,0,1,1,1,1,1,3,1,5,1,20,15,-1,-1,-1,10,-1,South,507,505
25,8,1,0,1,1,1,1,1,3,1,5,1,21,15,-1,-1,-1,12,-1,South,506,504
25,7,1,0,1,1,1,1,1,3,1,5,1,21,16,-1,-1,-1,14,-1,South,505,503
25,6,1,0,1,1,1,1,1,3,1,5,1,20,16,-1,-1,-1,15,-1,South,504,502
25,5,1,0,1,1,1,1,1,3,1,5,1,20,16,-1,-1,-1,17,-1,South,503,501
25,4,1,0,1,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,17,-1,South,502,500
25,3,1,0,0,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,19,-1,South,501,499
24,3,1,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,18,-1,West,500,498
23,3,1,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,18,-1,West,499,497
22,3,1,1,0,1,1,1,1,3,1,5,1,20,18,-1,-1,-1,16,-1,West,498,496
21,3,1,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,14,-1,West,497,495
21,4,0,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,13,-1,North,496,494
22,4,0,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,14,-1,East,495,493
23,4,1,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,15,-1,East,494,492
23,5,1,1,1,0,1,1,1,3,1,5,1,21,17,-1,-1,-1,15,-1,North,493,491
23,6,1,1,1,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,13,-1,North,492,490
22,6,0,1,0,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,13,-1,West,491,489
21,6,0,1,0,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,13,-1,West,490,488
20,6,0,1,1,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,15,-1,West,489,487
19,6,0,1,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,17,-1,West,488,486
18,6,0,1,1,1,1,1,1,3,1,5,1,24,18,-1,-1,-1,17,-1,West,487,485
17,6,0,1,1,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,18,-1,West,486,484
16,6,0,1,0,1,1,1,1,3,1,5,1,23,18,-1,-1,-1,18,-1,West,485,483
15,6,0,1,0,1,1,1,1,3,1,5,1,22,18,-1,-1,-1,18,-1,West,484,482
14,6,1,1,1,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,19,-1,West,483,481
14,7,1,0,1,1,1,1,1,3,1,5,1,21,18,-1,-1,-1,17,-1,North,482,480
14,8,1,1,1,1,1,1,1,3,1,5,1,21,17,-1,-1,-1,15,-1,North,481,479
15,8,0,1,0,1,1,1,1,3,1,5,1,21,16,-1,-1,-1,14,-1,East,480,478
16,8,0,1,0,1,1,1,1,3,1,5,1,21,16,-1,-1,-1,12,-1,East,479,477
17,8,0,1,0,1,1,1,1,3,1,5,1,20,16,-1,-1,-1,12,-1,East,478,476
18,8,0,1,0,1,1,1,1,3,1,5,1,21,16,-1,-1,-1,11,-1,East,477,475
19,8,0,1,0,1,1,1,1,3,1,5,1,21,16,-1,-1,-1,9,-1,East,476,474
20,8,0,1,0,1,1,1,1,3,1,5,1,20,16,-1,-1,-1,8,-1,East,475,473
19,8,0,1,0,1,1,1,1,3,1,5,1,20,16,-1,-1,-1,10,-1,West,474,472
18,8,0,1,0,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,11,-1,West,473,471
17,8,0,1,0,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,12,-1,West,472,470
16,8,0,1,0,1,1,1,1,3,1,5,1,20,17,-1,-1,-1,14,-1,West,471,469
15,8,0,1,0,1,1,1,1,3,1,5,1,20,18,-1,-1,-1,14,-1,West,470,468
14,8,1,1,1,1,1,1,1,3,1,5,1,19,18,-1,-1,-1,14,-1,West,469,467
14,9,1,0,1,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,14,-1,North,468,466
14,10,1,1,1,1,1,1,1,3,1,5,1,19,18,-1,-1,-1,12,-1,North,467,465
15,10,1,1,0,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,12,-1,East,466,464
16,10,1,1,0,1,1,1,1,3,1,5,1,19,18,-1,-1,-1,12,-1,East,465,463
17,10,1,1,0,1,1,1,1,3,1,5,1,20,18,-1,-1,-1,11,-1,East,464,462
18,10,1,1,0,1,1,1,1,3,1,5,1,20,18,-1,-1,-1,9,-1,East,463,461
19,10,1,1,0,1,1,1,1,3,1,5,1,19,18,-1,-1,-1,9,-1,East,462,460
19,11,1,1,1,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,9,-1,North,461,459
18,11,1,1,1,1,1,1,1,3,1,5,1,17,18,-1,-1,-1,7,-1,West,460,458
17,11,1,1,1,1,1,1,1,3,1,5,1,17,17,-1,-1,-1,7,-1,West,459,457
17,12,1,1,1,1,1,1,1,3,1,5,1,16,17,-1,-1,-1,5,-1,North,458,456
16,12,0,1,1,1,1,1,1,3,1,5,1,17,17,-1,-1,-1,6,-1,West,457,455
15,12,0,1,1,1,1,1,1,3,1,5,1,17,17,-1,-1,-1,8,-1,West,456,454
14,12,1,1,1,1,1,1,1,3,1,5,1,18,17,-1,-1,-1,8,-1,West,455,453
14,13,1,0,1,0,1,1,1,3,1,5,1,17,17,-1,-1,-1,8,-1,North,454,452
14,14,1,1,1,1,1,1,1,3,1,5,1,17,18,-1,-1,-1,7,-1,North,453,451
15,14,1,1,0,1,1,1,1,3,1,5,1,17,18,-1,-1,-1,7,-1,East,452,450
16,14,1,1,0,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,6,-1,East,451,449
17,14,1,1,1,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,4,-1,East,450,448
18,14,0,1,1,1,1,1,1,3,1,5,1,18,17,-1,-1,-1,4,-1,East,449,447
19,14,0,1,1,1,1,1,1,3,1,5,1,18,18,-1,-1,-1,6,-1,East,448,446
20,14,1,0,1,1,1,1,1,3,1,5,1,17,18,-1,-1,-1,8,-1,East,447,445
20,15,1,1,1,0,1,1,1,3,1,5,1,16,18,-1,-1,-1,8,-1,North,446,444
20,16,1,1,1,0,1,1,1,3,1,5,1,15,18,-1,-1,-1,6,-1,North,445,443
20,17,1,1,1,1,1,1,1,3,1,5,1,15,17,-1,-1,-1,6,-1,North,444,442
19,17,1,1,0,1,1,1,1,3,1,5,1,15,18,-1,-1,-1,5,-1,West,443,441
18,17,1,1,0,1,1,1,1,3,1,5,1,15,18,-1,-1,-1,4,-1,West,442,440
17,17,1,1,1,1,1,1,1,3,1,5,1,15,18,-1,-1,-1,3,-1,West,441,439
